Product Details,ASIN,Segment,URL,Marketplace,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
"A-Derma - Exomega Control, 400 ml",B0052ECBUG,Check,https://www.amazon.es/dp/B0052ECBUG?psc=1,ES,https://m.media-amazon.com/images/I/71IW3lHMeQL._SX342_.jpg,A-Derma,20.85,549,549,300,"10,896.06","10,893.19",33,"2,025",ES,7.09,30,4.7,"2,466",2,40,Parafarmaciamarket,Beauty,Extra Large Envelope,MFN,18.39 x 5.89 x 5.99 cm,0.47,N/A,"Oct 13, 2012",,No,162,Parafarmaciamarket
Erborian BB Cream Clair,B0BV35SSR3,Other,https://www.amazon.es/dp/B0BV35SSR3?psc=1,ES,https://m.media-amazon.com/images/I/51fmUgCVyjL._SY445_.jpg,Erborian,37.99,"3,622",104,50,"73,011.07","3,931.29",23,158,AMZ,9.47,1,4.3,"4,575",6,816,Amazon,Beauty,Large Envelope,AMZ,16.60 x 2.90 x 3.20 cm,0.04,N/A,"Apr 21, 2023",Sponsored Brand Video,No,36,Amazon
"Rilastil - Xerolact Protective Cleansing Oil for Very Dry or Atopic Skin, Anti-Itch Moisturizing Shower Gel with Rice and Almond Oil, Suitable for Babies, Children and Adults - 1000 ml",B0DVM1G1B3,Oil,https://www.amazon.es/dp/B0DVM1G1B3?psc=1,ES,https://m.media-amazon.com/images/I/61qoRmZRZTL._AC_SY355_.jpg,Rilastil,12.72,969,774,400,"13,387.81","9,732.87",184,722,AMZ,N/A,13,4.6,421,7,40,Amazon,Beauty,Small Parcel,AMZ,32.10 x 9.60 x 12.80 cm,1.2,N/A,"Apr 9, 2025",,No,12,Amazon
DRASANVI SWEET ALMOND OIL - Especially nourishing and moisturizing - Helps reduce wrinkles and stretch marks - Suitable for all skin types - VEGAN - 250 ml,B00XZ3NATM,Check,https://www.amazon.es/dp/B00XZ3NATM?psc=1,ES,https://m.media-amazon.com/images/I/71PHfDoxdBL._AC_SY355_.jpg,Drasanvi,4.3,"1,020",657,300,"6,905.78","2,824.94",155,454,AMZ,3.34,2,4.5,267,7,13,Amazon,Beauty,Large Envelope,AMZ,16.50 x 3.50 x 7.00 cm,0.26,N/A,"May 20, 2015",,No,131,Amazon
"Natural Honey, Oil & Go Rinse Free Shower Oil with Natural Argan, 24H Deep Hydration, Fast Absorption, Non-Greasy Finish, Firming, Nourishing and Revitalizing, 250ml",B0DV9M1W71,Check,https://www.amazon.es/dp/B0DV9M1W71?psc=1,ES,https://m.media-amazon.com/images/I/61VBUo6M7VL._AC_SY355_.jpg,Natural Honey,3.49,70,446,300,244.73,"1,532.38",165,885,AMZ,4.51,4,4.8,30,6,N/A,Amazon,Beauty,Small Parcel,AMZ,18.60 x 6.70 x 14.80 cm,0.25,N/A,"Jan 28, 2025",,No,15,Amazon
DRASANVI SWEET ALMOND OIL - Especially nourishing and moisturizing - Helps reduce wrinkles and stretch marks - Suitable for all skin types - VEGAN - 1l,B00XO2DUGC,Other,https://www.amazon.es/dp/B00XO2DUGC?psc=1,ES,https://m.media-amazon.com/images/I/711Av+zNoXL._AC_SY355_.jpg,Drasanvi,13.09,"1,020",125,50,"6,905.78","1,908.33",151,454,AMZ,5.2,2,4.5,267,6,13,Amazon,Beauty,Small Parcel,AMZ,22.80 x 10.00 x 10.00 cm,0.96,N/A,"May 15, 2015",,No,131,Amazon
"Black Tulip - Body Oil Coconut Pure White, Nourishing Body Oil with Sweet and Tropical Fragrance, Hydration and Softness for Skin, 200ml",B0F3PGFHXT,Check,https://www.amazon.es/dp/B0F3PGFHXT?psc=1,ES,https://m.media-amazon.com/images/I/41X4usM3D0L._AC_SY355_.jpg,TULIPAN NEGRO,2.79,418,418,200,"1,166.48","1,162.16",136,"2,263",AMZ,4.29,2,4.3,52,3,7,Amazon,Beauty,Large Envelope,AMZ,16.00 x 3.70 x 6.50 cm,0.2,N/A,"Apr 4, 2025",,No,12,Amazon
Organic Jojoba Oil (Simmondsia chinensis) - 100 mL - Cosmos Certified Virgin Vegetable Oil - Aroma Labs,B086R18SV7,Check,https://www.amazon.es/dp/B086R18SV7?psc=1,ES,https://m.media-amazon.com/images/I/61JgQ7fCTLL._AC_SY355_.jpg,Aroma Labs,7.89,753,431,300,"6,841.35","3,395.59",103,640,AMZ,4.62,1,4.5,"2,134",7,29,Amazon,Beauty,Large Envelope,AMZ,12.30 x 3.50 x 3.70 cm,0.08,N/A,"May 19, 2020",,No,71,Amazon
"GoNaturals Sweet Almond Oil, 250ml - 100% Pure, Natural and Cold Pressed - Moisturizing Body Oil for Skin, Hair, Nails and Anti-Stretch Marks Pregnancy",B09MDHLXJM,Check,https://www.amazon.es/dp/B09MDHLXJM?psc=1,ES,https://m.media-amazon.com/images/I/81P4rcqWUYL._AC_SY355_.jpg,GONATURALS,11.99,87,95,300,"1,042.73","1,142.18",151,"1,361",DE,5.26,1,4.4,657,9,1,Vivere GmbH,Beauty,Small Parcel,FBA,16.30 x 6.70 x 6.80 cm,0.26,N/A,"Dec 12, 2021",,No,52,Vivere GmbH
QKnatur - Moisturizing Body Oil All in One Oil - 200ml - Improves the appearance of Scars | Prevention of Spots and Stretch Marks | Formulated with 10 oils of plant origin,B0D7QCDFZC,Check,https://www.amazon.es/dp/B0D7QCDFZC?psc=1,ES,https://m.media-amazon.com/images/I/71uEE5AwxaL._AC_SY355_.jpg,QKnatur,16.95,61,61,N/A,"1,029.37","1,029.25",171,"11,680",ES,7.38,1,4.6,30,8,0,QKnatur,Beauty,Extra Large Envelope,FBA,17.20 x 5.20 x 5.30 cm,0.22,N/A,"Jun 21, 2024",,No,22,QKnatur
Instituto Español Oleogel Atopic Skins - 300 ml,B087KC4NLB,Check,https://www.amazon.es/dp/B087KC4NLB?psc=1,ES,https://m.media-amazon.com/images/I/61yEIZ7CBhS._AC_SY355_.jpg,Instituto Español,4.75,809,809,500,"3,843.11","3,842.98",47,642,AMZ,3.61,8,4.3,900,1,6,Amazon,Beauty,Extra Large Envelope,AMZ,21.50 x 4.20 x 8.50 cm,0.35,N/A,"Apr 21, 2020",,No,72,Amazon
"Avena Kinesia - Oleo Soap-Free Shower Gel for Extra Dry and Atopic Skin, 750 ml",B09RR229FY,Wash,https://www.amazon.es/dp/B09RR229FY?psc=1,ES,https://m.media-amazon.com/images/I/61u-ERakcyL._AC_SY355_.jpg,Avena Kinesia,2.9,"1,518","1,329",700,"6,045.70","3,854.23",79,380,AMZ,3.53,1,4.5,617,3,N/A,Amazon,Beauty,Extra Large Envelope,AMZ,25.70 x 5.00 x 8.90 cm,0.84,N/A,"Feb 3, 2022",,No,50,Amazon
"Bio-Oil | Skin Care Oil with Stretch Marks, Scars & Spots | Body & Facial Treatment | 200ml",B01HGLUJGA,Check,https://www.amazon.es/dp/B01HGLUJGA?psc=1,ES,https://m.media-amazon.com/images/I/71ow-vJwMtL._SY445_.jpg,Bio-Oil,16.05,"1,970","1,970","1,000","36,857.65","36,837.84",91,77,AMZ,6.26,1,4.7,"7,437",4,40,Amazon,Beauty,Extra Large Envelope,AMZ,17.20 x 4.90 x 5.20 cm,0.22,N/A,"Mar 18, 2016",,No,121,Amazon
"LILLYDOO Almond Oil, Unscented, 99% Cold Pressed Almond Oil with Vitamin E, Vegan, in a High Glass Jar (100ml), Dermatologically Tested",B0DRW6RH9H,Check,https://www.amazon.es/dp/B0DRW6RH9H?psc=1,ES,https://m.media-amazon.com/images/I/71RbLHm-EsL._AC_SY355_.jpg,LILLYDOO,10,265,265,100,"2,652.48","2,652.36",135,"3,851",AMZ,4.03,1,4.6,175,6,8,Amazon,Beauty,Extra Large Envelope,AMZ,14.60 x 4.90 x 5.10 cm,0.25,N/A,"Dec 30, 2024",,No,16,Amazon
Atopic Skin Moisturizing Cream - Bepanthol SensiControl Daily Emollient Cream with Pro-Vitamin B5 - Promotes Deep and Lasting Hydration for Healthy and Protected Skin - 400ml,B087XGVFL1,Cream,https://www.amazon.es/dp/B087XGVFL1?psc=1,ES,https://m.media-amazon.com/images/I/61J5r5t+SfL._AC_SY355_.jpg,BEPANTOL DERMA,19.5,"1,575","1,575",900,"32,457.11","32,455.67",174,274,AMZ,6.88,15,4.6,"1,435",7,15,Amazon,Beauty,Small Parcel,AMZ,10.00 x 6.50 x 9.90 cm,0.45,N/A,"Apr 20, 2020",,No,72,Amazon
"La Roche Posay Shower Oil, Relipidizing, Anti-Irritation, Moisturizes and Soothes, Enriched with Shea Butter, For Dry and Atopic Skin, Lipikar AP+, 750 ml",B07NPVNYZM,Oil,https://www.amazon.es/dp/B07NPVNYZM?psc=1,ES,https://m.media-amazon.com/images/I/71vtEc4zcEL._SX342_.jpg,La Roche-Posay,18.95,72,72,50,"1,369.46","1,369.28",154,"9,499",PT,6.79,1,4.7,970,10,16,Beauty Lovy,Beauty,Small Parcel,MFN,21.90 x 7.70 x 7.70 cm,0.87,N/A,"Feb 13, 2019",,No,86,Beauty Lovy
"Eucerin pH5 Shower Oleogel 400ml Body Cleansing Oil with Natural Oils for Gentle and Nourishing Daily Cleansing Shower Oil for the Whole Family, Dry and Sensitive Skin",B000V3MI60,Oil,https://www.amazon.es/dp/B000V3MI60?psc=1,ES,https://m.media-amazon.com/images/I/61TRy3ypc7L._AC_SY355_.jpg,Eucerin,10.19,550,550,400,"5,675.25","5,671.04",167,889,AMZ,4.53,27,4.5,204,7,5,Amazon,Beauty,Large Envelope,AMZ,22.71 x 3.81 x 10.59 cm,0.46,N/A,"Aug 7, 2012",,No,164,Amazon
"DEXERYL Sanfte Cleansing Oil Bei Trockener Haut, 500 ml Oil",B0BLC6972T,Oil,https://www.amazon.es/dp/B0BLC6972T?psc=1,ES,https://m.media-amazon.com/images/I/51LlRcuTwCL._AC_SY355_.jpg,DEXERYL,15.19,93,93,50,"1,240.38","1,239.56",59,"5,425",ES,7.26,26,4.5,378,6,11,Esando,Beauty,Small Parcel,MFN,20.70 x 6.40 x 6.50 cm,0.59,N/A,"Nov 3, 2022",,No,41,Esando
"Avena Kinesia – Oil Shower Gel without Soap for Extra Dry and Atopic Skin, Formula with 100% Natural Oat Oil – Pack of 4 x 750 ml",B0BGQD297P,Wash,https://www.amazon.es/dp/B0BGQD297P?psc=1,ES,https://m.media-amazon.com/images/I/81skyJS+5cL._AC_SY355_.jpg,Avena Kinesia,11.6,"1,518",189,100,"6,045.70","2,191.21",129,380,AMZ,5.5,1,4.5,110,8,N/A,Amazon,Beauty,Small Parcel,AMZ,27.20 x 10.20 x 22.30 cm,3.47,N/A,"Sep 28, 2022",,No,43,Amazon
"Rilastil - Duplo Xerolact Protective Cleansing Oil, Gently Cleans and Protects the Skin Barrier, with Rice and Almond Oil, for Dry and Atopic Skin - 2 x 1000ml",B0FY6RNPL4,Wash,https://www.amazon.es/dp/B0FY6RNPL4?psc=1,ES,https://m.media-amazon.com/images/I/61PzXSTFTYL._AC_SY355_.jpg,Rilastil,24.95,969,103,N/A,"13,387.81","2,357.64",159,722,AMZ,10.34,6,4.2,5,7,N/A,Amazon,Beauty,Small Parcel,AMZ,24.00 x 8.60 x 16.70 cm,2.32,N/A,"Oct 29, 2025",,No,6,Amazon
"PRANARÔM Organic Calendula Vegetable Oil – Marigold Flower Macerate – Soothing for Sensitive, Irritated or Reactive Skin – 50 ml",B000VYP9ZG,Check,https://www.amazon.es/dp/B000VYP9ZG?psc=1,ES,https://m.media-amazon.com/images/I/71Jl6pEgLkS._AC_SY355_.jpg,PRANAROM,8.49,"1,345",170,100,"14,889.11","1,584.82",128,291,AMZ,3.91,8,4.4,735,6,N/A,Amazon,Beauty,Extra Large Envelope,AMZ,11.50 x 4.40 x 4.60 cm,0.04,N/A,"Aug 14, 2012",,No,164,Amazon
"Aroma Labs - Aceite Vegetal de Jojoba - Certificado Orgánico Ecocert - 100% Puro, Natural, Virgen y Sin Refinar - De Primer Prensado en Frío - Eco-Embalaje en Francia - 250ml",B086R186CH,Check,https://www.amazon.es/dp/B086R186CH?psc=1,ES,https://m.media-amazon.com/images/I/51S7vhHF1lL._AC_SY355_.jpg,Aroma Labs,15.31,753,175,100,"6,841.35","2,678.70",174,797,AMZ,6.15,1,4.5,"2,134",7,29,Amazon,Beauty,Extra Large Envelope,AMZ,17.10 x 4.50 x 4.50 cm,0.24,N/A,"May 19, 2020",,No,71,Amazon
"OZONO D'OR – Healing Ointment 100% Natural ECO. with Ozone | Atopic Skin Cream | Healing Cream Wounds Skin, Surururgerics, Psoriasis, Burns, Dermatitis Atopica | Anti-Face Cream",B01N5AN7FM,Cream,https://www.amazon.es/dp/B01N5AN7FM?psc=1,ES,https://m.media-amazon.com/images/I/31maSwO1uCL._AC_SX355_.jpg,OZONO D´OR,14.67,134,109,50,"2,901.25","1,675.85",177,"5,001",ES,6.05,1,4.2,427,1,22,OZONO EUROPA 2050 SL,Beauty,Extra Large Envelope,FBA,6.50 x 5.00 x 5.00 cm,0.1,N/A,"Dec 2, 2016",,No,112,OZONO EUROPA 2050 SL
"Eucerin pH5 Comfort Shower Oil (1000ml) Body & Facial Cleansing Oil with Natural Oils, Extra Gentle Soap Free Formula, Shower Oil for Dry and Sensitive Skin",B0F1W6393T,Check,https://www.amazon.es/dp/B0F1W6393T?psc=1,ES,https://m.media-amazon.com/images/I/61viH6FfEkL._AC_SY355_.jpg,Eucerin,17.15,215,215,100,"3,640.43","3,639.07",156,"3,174",AMZ,6.78,30,4.6,57,6,6,Amazon,Beauty,Small Parcel,AMZ,24.20 x 6.50 x 10.70 cm,1.14,N/A,"Jan 24, 2025",,No,15,Amazon
"URIAGE XEMOSE Shower gel for dry skin, with atopic tendency I Soothe for lasting comfort. Gel in foamy, soft and nourishing oil I Face and body I Unscented without soap I physiological pH.",B00P9YV0Z6,Wash,https://www.amazon.es/dp/B00P9YV0Z6?psc=1,ES,https://m.media-amazon.com/images/I/61paQ6Hr3TL._AC_SY355_.jpg,Uriage,12.89,337,107,100,"3,883.52","1,284.58",188,"4,236",PT,6.14,21,4.7,"2,002",4,24,Love my Pharma,Beauty,Small Parcel,MFN,24.21 x 7.70 x 8.10 cm,1.21,N/A,"Aug 27, 2014",,No,140,Love my Pharma
"Uriage Xemose C8+ Shower Gel For Dry Skin, With Atopic Tendency - Soothe For Lasting Comfort - Soft and Nourishing Foaming Oil Gel - Face and Body - Without Perfume and Soap - Physiological pH",B06XXWTV3H,Wash,https://www.amazon.es/dp/B06XXWTV3H?psc=1,ES,https://m.media-amazon.com/images/I/71H2h7cq2pL._AC_SY355_.jpg,Uriage,10.7,337,148,N/A,"3,883.52","1,987.75",192,"4,236",N/A,5.56,27,4.7,"2,002",8,24,,Beauty,Small Parcel,FBA,20.50 x 6.30 x 6.40 cm,0.62,N/A,"May 11, 2017",,No,107,
"ISDIN Calm Protector Nourishing Shower Oil, White, 400 ml (Pack of 1)",B01B4QSKQ4,Check,https://www.amazon.es/dp/B01B4QSKQ4?psc=1,ES,https://m.media-amazon.com/images/I/61GMIhTgzwL._SX342_.jpg,ISDIN,16.79,128,128,100,"2,126.02","2,125.90",69,"9,045",AMZ,7.46,16,4.7,655,7,3,Amazon,Beauty,Extra Large Envelope,AMZ,21.60 x 4.90 x 6.60 cm,0.44,N/A,"Jan 27, 2016",,No,123,Amazon
"La Roche Posay Shower Gel, Soothes and Protects, Enriched with Shea Butter, For Dry Skin with Atopic Eczema, Lipikar AP+M, 750 ml",B00V4PB09K,Wash,https://www.amazon.es/dp/B00V4PB09K?psc=1,ES,https://m.media-amazon.com/images/I/61WxWK0CmML._SX342_.jpg,La Roche-Posay,13.5,382,382,200,"5,560.32","5,560.11",129,"1,757",AMZ,5.98,5,4.7,"1,372",8,11,Amazon,Beauty,Small Parcel,AMZ,21.80 x 7.60 x 7.70 cm,0.83,N/A,"Apr 24, 2015",,No,132,Amazon
"La Roche-Posay | Lipikar Routine | AP+ Lavante Oil & AP+M Balm | Repairs, Soothes and Hydrates | Suitable for Dry, Very Dry and Atopic Skin | From Birth | 400ml x 2",B0FFTH6ZJX,"Cream, Wash",https://www.amazon.es/dp/B0FFTH6ZJX?psc=1,ES,"https://m.media-amazon.com/images/I/71WAENV-ksL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg",La Roche-Posay,53.95,24,24,N/A,"1,317.85","1,317.72",164,"37,681",ES,11.94,1,4.1,10,8,0,Distribuidor de Parafarmacia,Beauty,Extra Large Envelope,FBA,20.50 x 6.00 x 13.00 cm,0.8,N/A,"Jun 27, 2025",,No,10,Distribuidor de Parafarmacia
"BIODERMA Atoderm Shower Oil – Soothing and Anti-Rhythant Cleanser – Immediate Comfort and Hydration for 24 Hours – Sensitive, Very Dry or Irritated Skin – Container with 1 Litre Dispenser",B00ZY65OSI,Oil,https://www.amazon.es/dp/B00ZY65OSI?psc=1,ES,https://m.media-amazon.com/images/I/615ZenpkpGL._AC_SY355_.jpg,Bioderma,18.12,132,132,50,"1,921","1,920.48",187,"6,399",AMZ,7.15,32,4.7,"30,183",8,269,Amazon,Beauty,Small Parcel,AMZ,21.50 x 7.80 x 10.50 cm,1.17,N/A,"Aug 27, 2015",,No,128,Amazon
"Atoderm Cleansing Oil | Immediate Hydration and Comfort | Intensely Nourishes | Cleans, Lipidizes and Soothes Irritations | Very Good Tolerance | Set of 2x1L",B0CXTMQ54T,Oil,https://www.amazon.es/dp/B0CXTMQ54T?psc=1,ES,https://m.media-amazon.com/images/I/71NCI03jdgL._AC_SY355_.jpg,PARAVOSTRA,39.41,125,125,50,"4,995.65","4,994.76",157,"3,806",FR,11.41,1,4.8,136,2,10,WEB-MARKET,Beauty,Small Parcel,FBA,22.00 x 7.90 x 21.30 cm,2.35,N/A,"Mar 12, 2024",,No,25,WEB-MARKET
"MUSSVITAL Dermactive Body Wash for Atopic Skin, White, No Specific Fragrance, 750 ml",B078X2DFYT,Wash,https://www.amazon.es/dp/B078X2DFYT?psc=1,ES,https://m.media-amazon.com/images/I/51QivsFqBIL._AC_SY355_.jpg,MUSSVITAL,11.99,196,196,100,"2,354.68","2,352.55",84,"4,807",AMZ,5.03,6,4.4,246,5,1,Amazon,Beauty,Extra Large Envelope,AMZ,26.80 x 5.20 x 9.80 cm,0.78,N/A,"Jan 26, 2018",,No,99,Amazon
"Repavar Atopic Piel – Ultra-Soft and Anti-Irritant Body Wash – Relieves Itching and Strengthens the Aggravated Skin Barrier – For Atopic, Dry and Very Dry Skin – 750 ml",B009SM834Q,Wash,https://www.amazon.es/dp/B009SM834Q?psc=1,ES,https://m.media-amazon.com/images/I/51cqC5H9FsL._AC_SY355_.jpg,Atopic-Piel,16.11,100,100,50,"1,704.84","1,704.25",168,"8,843",AMZ,6.38,11,4.2,144,2,0,Amazon,Beauty,Extra Large Envelope,AMZ,26.60 x 6.00 x 8.40 cm,0.86,N/A,"Oct 18, 2012",,No,162,Amazon
"Heel - Dermaveel Cream for Atopic Dermatitis, with Ectoin, Hazel Bark Extract and Lamellar Cream, Relieves Itching, Reduces Inflammation and Hydrates - 30ml",B01FFST6UG,Cream,https://www.amazon.es/dp/B01FFST6UG?psc=1,ES,https://m.media-amazon.com/images/I/41htbWnwFTL._AC_SY355_.jpg,Dermaveel,7.99,664,664,400,"5,224.26","5,219.37",156,"1,117",AMZ,3.64,15,4.5,369,11,6,Amazon,Beauty,Large Envelope,AMZ,13.40 x 2.90 x 3.80 cm,0.03,N/A,"May 10, 2016",Sponsored Brand,No,119,Amazon
Dermaveel® Pro – Probiotics and Prebiotics with Biotin | Bifidobacterium & Lactobacillus | Support Gut Microbiota and Skin Health | Common Use in Atopic Dermatitis | 30 Capsules,B0792JS6D8,Cream,https://www.amazon.es/dp/B0792JS6D8?psc=1,ES,https://m.media-amazon.com/images/I/510RoRE4MyL._AC_SY355_.jpg,HEEL,19.2,189,189,100,"3,761.44","3,761.17",177,"3,532",AMZ,6.11,6,4.1,180,8,0,Amazon,Health & Household,Extra Large Envelope,AMZ,8.40 x 6.00 x 7.70 cm,0.06,N/A,"Jan 16, 2018",Sponsored Brand,No,99,Amazon
"Heel - Dermaveel PureHydro, Emollient Cream with D-Panthenol and Defensil-Plus, Moisturizes, Protects, Softens, Regenerates and Reduces Dryness on Dry, Sensitive and Atopic Skin, Suitable for Babies -",B094G6DY6F,Cream,https://www.amazon.es/dp/B094G6DY6F?psc=1,ES,https://m.media-amazon.com/images/I/41ATK4OYb+L._AC_SY355_.jpg,HEEL,12.95,86,86,50,"1,110.90","1,109.88",200,"4,421",AMZ,6.78,3,4.8,38,7,0,Amazon,Baby Products,Extra Large Envelope,AMZ,18.20 x 4.90 x 7.50 cm,0.22,N/A,"May 8, 2021",Sponsored Brand,No,59,Amazon
"ISDIN Nutratopic Pro-AMP Lotion, Emollient Body Lotion, Helps Relieve Itchy Atopic Skin, 400 ml",B07Q6GKZ4R,Check,https://www.amazon.es/dp/B07Q6GKZ4R?psc=1,ES,https://m.media-amazon.com/images/I/61AZDXro30L._SX342_.jpg,ISDIN,22.59,491,491,200,"11,944.78","11,939.88",95,"2,351",AMZ,7.34,24,4.6,394,8,3,Amazon,Beauty,Small Parcel,AMZ,19.40 x 6.40 x 6.40 cm,0.43,N/A,"Mar 20, 2019",,No,85,Amazon
"Mussvital Dermactive Skin Lotion for Atopic Skin 750 ml, Emollient Lotion, Hypoallergenic",B086Q4CNVX,Cream,https://www.amazon.es/dp/B086Q4CNVX?psc=1,ES,https://m.media-amazon.com/images/I/51zkwPR8QZL._AC_SY355_.jpg,MUSSVITAL,13.69,152,152,50,"1,890.47","1,889.41",89,"4,839",AMZ,6.99,10,4.4,197,5,5,Amazon,Beauty,Small Parcel,AMZ,24.20 x 8.20 x 9.40 cm,0.82,N/A,"Apr 12, 2018",,No,96,Amazon
Avena Kinesia - Atopic Body Lotion 400ml,B01ITP39RS,Cream,https://www.amazon.es/dp/B01ITP39RS?psc=1,ES,https://m.media-amazon.com/images/I/51XubyHskDL._AC_SY355_.jpg,Avena Kinesia,4.5,314,314,100,"1,413.28","1,413.15",40,"3,366",AMZ,3.36,3,4.4,266,2,3,Amazon,Beauty,Large Envelope,AMZ,23.01 x 3.99 x 8.99 cm,0.4,N/A,"Jul 21, 2016",,No,117,Amazon
"ISDIN Nutratopic Pro-Amp Emollient Cream, Fresh, Black, 200 ml (Pack of 1)",B00A7WFZ88,Cream,https://www.amazon.es/dp/B00A7WFZ88?psc=1,ES,https://m.media-amazon.com/images/I/61KcD4FZq1L._SX342_.jpg,ISDIN,21.01,82,82,50,"1,723.32","1,723.20",74,"5,491",AMZ,7,19,4.6,834,1,1,Amazon,Beauty,Extra Large Envelope,AMZ,18.90 x 5.40 x 7.20 cm,0.22,N/A,"Sep 28, 2015",,No,127,Amazon
"Xemose Universal Emollient Cream, 400 ml",B002WZD4DG,Cream,https://www.amazon.es/dp/B002WZD4DG?psc=1,ES,https://m.media-amazon.com/images/I/51-gvWKc2gL._AC_SX355_.jpg,Uriage,15.41,105,105,50,"1,625.28","1,624.10",40,"7,883",PT,7.25,9,4.6,198,1,4,Love my Pharma,Beauty,Small Parcel,MFN,18.50 x 7.70 x 8.30 cm,0.49,N/A,"Aug 12, 2012",,No,164,Love my Pharma
"Aveeno Dermexa Daily Emollient Cream (200ml), Daily Use Emollient Cream, Face Moisturizer for Atopic Skin, Body Lotion for Eczema Prone Skin",B005OT1P9W,Cream,https://www.amazon.es/dp/B005OT1P9W?psc=1,ES,https://m.media-amazon.com/images/I/71Rvma9i6OL._AC_SY355_.jpg,Aveeno,19.9,70,70,N/A,"1,372.84","1,372.11",140,"8,016",AMZ,6.84,5,4.5,"1,536",7,15,Amazon,Beauty,Extra Large Envelope,AMZ,19.40 x 5.60 x 6.80 cm,0.24,N/A,"Aug 31, 2012",,No,164,Amazon
ISDIN Psorisdin Emollient,B0CHK3H7V1,Cream,https://www.amazon.es/dp/B0CHK3H7V1?psc=1,ES,https://m.media-amazon.com/images/I/61MPkriw93L._SX342_.jpg,ISDIN,23.55,316,288,100,"7,561.39","6,774.54",25,"2,409",AMZ,7.48,15,4.3,565,8,10,Amazon,Beauty,Small Parcel,AMZ,19.50 x 6.40 x 6.40 cm,0.47,N/A,"Sep 7, 2023",,No,31,Amazon
Instituto Español - Ultratopic Lotion - 300 ML,B0D8TKHL7S,Cream,https://www.amazon.es/dp/B0D8TKHL7S?psc=1,ES,https://m.media-amazon.com/images/I/71+aJiWpLJL._AC_SY355_.jpg,Instituto Español,4.7,235,235,100,"1,103.42","1,100.96",46,"3,500",AMZ,3.61,2,4.4,79,7,7,Amazon,Beauty,Extra Large Envelope,AMZ,19.30 x 4.20 x 8.40 cm,0.37,N/A,"Jul 4, 2024",,No,21,Amazon
"Dexeryl Cream, 500 g",B0098G931Y,Cream,https://www.amazon.es/dp/B0098G931Y?psc=1,ES,https://m.media-amazon.com/images/I/61L+5+7R4ML._AC_SY355_.jpg,Hengulus,15.99,723,723,N/A,"11,126.66","11,120.46",20,"3,118",N/A,6.25,6,4.6,"1,364",1,24,,Beauty,Extra Large Envelope,MFN,23.00 x 5.60 x 5.80 cm,0.56,N/A,"Dec 31, 2012",,No,160,
"DEXERYL Cream - 3 Pack - Body Lotion, Dry Skin & Neurodermitis Treatment, Repair & Care Cream, 500ml, Moisturizer, Moisturizing Body Milk",B084ZKNCX1,Cream,https://www.amazon.es/dp/B084ZKNCX1?psc=1,ES,"https://m.media-amazon.com/images/I/61uLEen+5CS._AC_SY355_PIbundle-3,TopRight,0,0_SH20_.jpg",DEXERYL,36.32,78,78,50,"2,984.47","2,984.31",137,"3,858",ES,9.97,3,4.6,127,7,2,Bigfarma,Beauty,Small Parcel,MFN,27.80 x 9.40 x 21.80 cm,1.71,N/A,"Sep 30, 2020",,No,67,Bigfarma
Instituto Español Hypoallergenic Body Milk for Atopic Skin - 300 ml,B00BN7XQGO,Cream,https://www.amazon.es/dp/B00BN7XQGO?psc=1,ES,https://m.media-amazon.com/images/I/511quFRQcAS._AC_SY355_.jpg,Instituto Español,4.5,413,413,200,"1,857.24","1,857.13",67,"2,910",AMZ,3.36,10,4.6,"1,628",1,4,Amazon,Beauty,Extra Large Envelope,AMZ,19.40 x 4.10 x 8.30 cm,0.36,N/A,"Sep 28, 2015",,No,127,Amazon
"Instituto Español Comprehensive Care Cream for Atopic Skin, 400 Milliliters",B00XAIPT0U,Cream,https://www.amazon.es/dp/B00XAIPT0U?psc=1,ES,https://m.media-amazon.com/images/I/41RqrMdRgEL._AC_SY355_.jpg,Instituto Español,5.25,0,541,200,0,"2,839.68",75,"1,108",AMZ,4.37,14,3.7,6,1,3,Amazon,Beauty,Small Parcel,AMZ,10.20 x 8.70 x 9.80 cm,0.53,N/A,"Sep 28, 2015",,No,127,Amazon
"CeraVe Limpiador en Aceite Espumoso Hidratante, Para Pieles Normales a Muy Secas con Tendencia Atópica, Para Rostro y Cuerpo, Limpia e Hidrata, Enriquecido con Ácido Hialurónico, 473ml",B0967LDZ7R,Wash,https://www.amazon.es/dp/B0967LDZ7R?psc=1,ES,https://m.media-amazon.com/images/I/71ARYOCHBCL._SX342_.jpg,CeraVe,15.2,"2,827","1,199",400,"32,599.51","18,141.32",184,153,AMZ,6.15,14,4.6,"10,161",7,150,Amazon,Beauty,Extra Large Envelope,AMZ,18.80 x 4.80 x 8.40 cm,0.54,N/A,"Nov 5, 2025",,No,5,Amazon
