segment,brand,asin,rating,title,review,date
Electric Traps,Zevo,B0C3PDTYYX,2,Did not work,"No attraction to the little flys in my home. I tried different locations. I have (2) plugged into kitchen outlets. One is directly above a fresh fruit bowl, bananas, tomatoes, peaches, etc. did not catch anything. Fruit flys still in my kitchen.",2025-10-09
Electric Traps,Zevo,B0C3PDTYYX,2,Doesn't Attract Flies,"Product technically works, in that it is sticky enough to trap flies, but it doesn't attract them at all. We had a room full of them, with that being the only light in the room, and it only managed to catch 2 overnight. It's definitely not worth the money.",2025-10-05
Electric Traps,Zevo,B0C3PDTYYX,2,"Very pretty, not as effective as apple cider vinegar for fruit flies","Returning from vacation, I had a fruit fly infestation. So I bought 2 Zevo units to deal with the problem. When I noticed that the fruit flies seemed to be still abundant, I started a cup with apple cider vinegar and dish soap. I estimate that the vinegar/soap mixture has caught 40-50 flies while the Zevo unit has caught 4 flies. I admit that the Zevo unit looks better and smells better, but it really is not dealing with the problem.",2025-08-07
Electric Traps,Zevo,B0C3PDTYYX,2,Didn't work for fruit flies,This did not work for me. Left plugged in for days while fruit flies multiplied. This caught maybe 3 or 4. Bought a couple $1 fruit fly traps from the D.G. and all the flies were gone in 24 hours.,2025-10-15
Electric Traps,Zevo,B0C3PDTYYX,2,Good for flying insects but not as effective for mosquitoes.,"Does a great job of attracting and trapping moths, gnats other flying insects, it is NOT effective for attracting mosquitoes…it turns out lab studies have concluded that mosquitoes are not attracted to blue UV light, but they are attracted to me and my blood type. I had put the Zevo in place for 2 weeks indoors in several locations and the 1-2 mosquito(es) still had command of my indoor space.",2025-08-27
Electric Traps,Zevo,B0C3PDTYYX,2,Not many bugs attracted,Decent but doesn't attract many bugs,2025-12-27
Electric Traps,Zevo,B0C3PDTYYX,2,Good for regular flies.Does not work on fruit flies,Good for regular flies.Does not work on fruit flies,2025-12-20
Electric Traps,Zevo,B0C3PDTYYX,2,Looks good on paper,"This product looked good so I ordered some to control a healthy population of fruit and/or drain flies living in my kitchen. They have caught a few but only a small percentage of the annoying thins. A minor aid, perhaps but nowhere near close to a solution.",2025-11-02
Electric Traps,Zevo,B0C3PDTYYX,2,A bad smell.,"Why did you pick this product vs others?: Not sure. There is a strange smell that comes off these fly traps. It woke me up at 2 am in the morning. I had to go and unplug them and take them out in the garage. The smell was choking. I don't know what it was but I did not like it. The nearest one to me in my bedroom was 200 feet away, but the smell came through the whole house carried with the air conditioner not happy not happy at all did not expect them to have a smell like that. Not scented not burning but a sort of bug killer smell. Cannot explain but will not EVER use again.",2025-06-23
Electric Traps,Zevo,B0C3PDTYYX,2,Expensive glue trap,They work ok but I ended up buying a comparatively priced bug zapper that will still be working years from now.,2025-12-14
Electric Traps,Zevo,B0C3PDTYYX,2,Save your money,Hasn't trapped anything yet . The fruit flies don't seem to care that it is on . I would NOT recommend this item . Save your money,2025-11-30
Electric Traps,Zevo,B0C3PDTYYX,2,No cartridges with the Zevo Flying Insect traps,"I just started using the Zev flying insect traps. After seeing a commercial on TV, I noticed that my devices were not lighting up. After further investigation, I discovered they did not have the Cartridges with them and they were not in the box. Luckily, I had purchased a box of 4 refills or these would have been useless. I can not return them because I threw away the original packing. I guess I’m out the cost of the 2 cartridges that did not come with my original purchase.",2025-08-19
Electric Traps,Zevo,B0C3PDTYYX,2,It works sometimes,It does work but not always. Pricey. It depends where you place it..,2025-12-23
Electric Traps,Zevo,B0C3PDTYYX,2,Order Incomplete. Manufacturer wants proof instead of believing me.,"I did not get a complete order. Cartridges were missing. When I wrote them, they wanted proof. The proof would be a photo of the order without the cartridge. Were I cheating, I could simply take a picture that excluded the cartridges. I assume that is obvious so what would proof be?",2025-10-08
Electric Traps,Zevo,B0C3PDTYYX,2,"After online research, the blue light illumination is defective or dies in many plug in devices.",First product shipment only 1 of 2 plug in devices worked. The blue light did not illuminate and had to return the entire package. Replacements work and I was able to return originals. Disappointed because by the time I received replacements the weather changed and I did not have as many bugs trying to sneak into my house. Only a few have been caught on the sticky trap of each. It did not happen within the first 24 hours as advertised.,2025-08-28
Electric Traps,Zevo,B0C3PDTYYX,2,Zevo 2 flying insect traps,"They are OK, but they do not work as advertised. I still see flies buzzing around the house and I had to go online and purchase an old-fashioned flyswatter to get these pesky flies that kept buzzing in my ear when I’m working remotely for that day and my hybrid job.",2025-10-08
Electric Traps,Zevo,B0C3PDTYYX,2,Ineffective indoor trap,"Getting a lot of Boxelder in the house, the ZEVO didn't help very much. After one week the ZEVO got 2 or 3 bugs in it. Do not recommend it for this type of insects.",2025-11-04
Electric Traps,Zevo,B0C3PDTYYX,2,Zevo gimmick,I wanted to love this product but it has let me down. I have maybe 3-7 gnats over a month now. ( 2 zevo plugged into the kitchen) I have killed more with the apple cider vinegar and dish detergent dish. ☹️ In my opinion this was an expensive gimmick,2025-09-24
Electric Traps,Zevo,B0C3PDTYYX,2,Need support on the ZEVO and how it works because I still have tons of gnats flying around,"Not as effective as I thought it would be. Still have knats in the air, not sure what to use for them, to get attracked to the ZEVO",2025-11-04
Electric Traps,Zevo,B0C3PDTYYX,2,Worse than I thought amazing!,"They seem to be doing everybody else, but I keep getting all over my body that is exposed just the air. I can’t remember the actual name of the fly, but the name is the “fly.",2025-10-20
Electric Traps,Zevo,B0C3PDTYYX,2,"Does not catch house flies, homemade solution worked equally as well","We set 2 of these devices in our kitchen along with a shallow bowl with a solution of vinegar & dish soap. after 3 days we caught equal amounts of small phorid flies in all three traps and no house flies even though a few were seen in the area. Save $40 and use the homemade solution, it works equally well.",2025-08-27
Electric Traps,Zevo,B0C3PDTYYX,2,Not working for gnats,So I've had 2 of these active for over a week. I'm targeting fruit flys/ gnats. They're still flying around with no open food in my office. I looked behind both of the traps and there still is not even one stuck on the sticky backing. I'm frustrated. Product description says it works for fruit flying and gnats,2025-09-01
Electric Traps,Zevo,B0C3PDTYYX,2,Check the contents before using.,Received the “Zevo 2 Flying Insect Traps & 2 Refill Cartridges” bundle box. BUT the 2 refill cartridges were not there. We had already opened the two traps and installed cartridges before realizing the refills were missing. Zevo traps works as they should. 1 star for the Zevo traps and 1 star for the quick delivery.,2025-09-01
